"author","author_date","committer","committer_date","sha","additions","deletions","total"
"junegunn","2016-01-06 16:42:03","junegunn","2016-01-06 16:42:03","2a2c0a0957b9142a9574b8c34931c615f4ab647f","0","2","2"
"junegunn","2016-01-06 15:32:38","junegunn","2016-01-06 15:32:38","4230b6f3c9af93bc182bc0a15cbaba1509031d53","2","2","4"
"junegunn","2016-01-04 17:10:40","junegunn","2016-01-04 17:10:40","aa171b45cb679d79a3d6f998b045d663e2525b65","1","1","2"
"junegunn","2015-12-29 04:02:16","junegunn","2015-12-29 04:02:16","661d06c90aec18d9a84c60ceda943a437b93a1d9","0","6","6"
"junegunn","2015-12-28 23:22:52","junegunn","2015-12-28 23:22:52","a9aa263d3a8cffd77f8eab8dabfe841d6318611f","2","4","6"
"frizinak","2015-12-28 20:11:04","frizinak","2015-12-28 20:11:04","6208fc9cfd96c4e64dd1cc03b947be6ee6a393c8","2","4","6"
"junegunn","2015-12-28 15:00:20","junegunn","2015-12-28 15:21:38","e1dd798482490db6c43158d418973aa6e61659b7","9","21","30"
"junegunn","2015-12-27 15:09:22","junegunn","2015-12-27 15:09:22","c8a3f6f06a171fcb5fc7c8129c225999859d398e","1","2","3"
"frizinak","2015-12-25 20:05:25","frizinak","2015-12-25 20:05:25","3b9984379cbd1a7a3ebb911744aca45da7ab3367","1","2","3"
"junegunn","2015-12-19 16:41:18","junegunn","2015-12-19 16:47:07","a1b60b1d42267726e429118d2f8283ea95b3fd71","1","1","2"
"junegunn","2015-12-18 03:19:29","junegunn","2015-12-18 03:19:29","b5850ebd4c70cad83cabbe678bf7627758841a12","1","7","8"
"junegunn","2015-12-12 16:11:02","junegunn","2015-12-12 16:11:02","ac0a62e494fb3647a166a57d25ad67750d75acf6","5","21","26"
"chaoren","2015-12-11 03:32:19","chaoren","2015-12-11 18:02:35","54b4b0c56fca309d1f59bae66a32547d03ced916","4","20","24"
"chaoren","2015-12-11 03:14:22","chaoren","2015-12-11 08:18:45","033afde3b5d07eecce619bec06258fe15babebcb","1","1","2"
"junegunn","2015-12-09 03:43:42","junegunn","2015-12-09 03:43:42","a07944a5bba77163f05d0d751b970d6d1b597f76","1","1","2"
"pokey","2015-12-09 01:33:44","pokey","2015-12-09 01:33:44","32010055e16ec135fe9c04647eb0edb2a8e52657","1","1","2"
"junegunn","2015-12-08 01:56:06","junegunn","2015-12-08 01:56:06","971ea2217c24e86b8b80fe64bcf53ca9a0b6316c","7","19","26"
"pokey","2015-12-08 01:45:22","pokey","2015-12-08 01:45:22","d513a210c6b59106d899c8e3287e24a3ffc5956d","7","19","26"
"junegunn","2015-12-04 07:47:02","junegunn","2015-12-04 07:47:02","a1db64e7b1588bc44dccd3b3895a075977f70ce4","1","0","1"
"junegunn","2015-12-04 07:40:51","junegunn","2015-12-04 07:45:23","0b9c4e1e74da7dfca932bd97f004d539aa76537f","12","4","16"
"junegunn","2015-11-30 15:39:45","junegunn","2015-11-30 15:39:45","248320fa55c75a69a8f479125de68f10ee2311d0","4","7","11"
"junegunn","2015-11-30 09:41:53","junegunn","2015-11-30 09:41:53","d4e26707c7199aa8e048f94bfd8ceab5fafe42b6","6","21","27"
"junegunn","2015-11-30 08:35:03","junegunn","2015-11-30 08:35:03","99ea1056acb622573fbb62c5b7181f3137005b3e","1","39","40"
"junegunn","2015-11-30 08:32:16","junegunn","2015-11-30 08:32:40","7bcf4effa54967448223b5e36a972432c1d076db","8","9","17"
"junegunn","2015-11-19 18:28:41","junegunn","2015-11-19 18:28:41","e1df876b61028bb8b06c1909aa9307507833b88d","7","78","85"
"acornejo","2015-10-13 16:40:40","acornejo","2015-11-19 07:20:51","28ffb9638d7a06b4bfcb87ce6af28c66c2210de3","7","78","85"
"junegunn","2015-11-19 00:58:07","junegunn","2015-11-19 00:58:07","1c202555048a399ed21eeada0e81f81d5a999edf","4","4","8"
"junegunn","2015-11-18 15:54:42","junegunn","2015-11-18 15:54:42","1fd884b34f2ac84ab73960a931b886732e70dd13","7","2","9"
"blueyed","2015-11-18 15:09:00","blueyed","2015-11-18 15:09:00","701687faab00833700d3bc81d110119fb7af99da","7","2","9"
"junegunn","2015-11-17 18:32:39","junegunn","2015-11-17 18:32:39","bbc3055feb810fb4f032f1cd2cea2577da24076c","3","3","6"
"blueyed","2015-11-17 17:51:29","blueyed","2015-11-17 17:51:29","95c69083c7d2e2affce4cacf2467a7865425e167","3","3","6"
"junegunn","2015-11-12 04:47:52","junegunn","2015-11-12 04:53:36","57a37b5832061b5b9c1f04a96af6d36345fc8618","2","13","15"
"junegunn","2015-11-12 04:42:56","junegunn","2015-11-12 04:42:56","d29ae1c4622f69a2e607221220fc4044ce2644e2","5","10","15"
"junegunn","2015-11-09 16:54:53","junegunn","2015-11-09 16:54:53","df468fc4827402b6abe857c114123aaed7e6636d","4","13","17"
"junegunn","2015-11-09 16:50:41","junegunn","2015-11-09 16:54:37","31278bcc6895089c97fc5d038cd1dd99053c3764","9","22","31"
"junegunn","2015-11-08 15:58:20","junegunn","2015-11-09 14:58:53","e7e86b68f4e6a27cc071cf48530ad6ae2c0c37bb","53","127","180"
"junegunn","2015-11-08 16:42:01","junegunn","2015-11-09 14:58:19","a89d8995c3a4544851ae3a40b8fb1f1c16f9535e","17","77","94"
"junegunn","2015-11-09 13:01:40","junegunn","2015-11-09 13:01:40","dbc854d5f470d6a995401b3e6386687e7663cddd","3","3","6"
"junegunn","2015-11-09 03:06:10","junegunn","2015-11-09 03:06:10","f1cd0e2daf4b0ba8fbe94b334a321c9c287414ad","1","1","2"
"junegunn","2015-11-08 16:48:55","junegunn","2015-11-08 16:48:55","90d32bd7562be34ee2e6f28b840def0d6017e7e1","2","3","5"
"junegunn","2015-11-07 15:11:46","junegunn","2015-11-07 15:12:12","e99731ea852d1faac5390594cd980708edf826cf","9","29","38"
"junegunn","2015-11-06 15:23:30","junegunn","2015-11-06 15:23:30","15659ac6e6ae413d86dc8229c7827e6983bad9db","1","1","2"
"","2015-11-06 13:22:35","","2015-11-06 13:22:35","3ef41845a9820f2abf00f5f9d507553918b39d09","1","1","2"
"junegunn","2015-11-05 23:38:36","junegunn","2015-11-05 23:38:36","c84e6815815092de61fbd1b76164810c6627a4f5","1","2","3"
"JackDanger","2015-11-04 01:52:44","JackDanger","2015-11-05 18:08:54","c3cf3427b113514279b47349a993db51353a364a","1","2","3"
"junegunn","2015-11-04 12:55:35","junegunn","2015-11-04 12:57:18","2c4f71d85b2ac8dab1e270f0648387b9e099c2ec","1","1","2"
"junegunn","2015-11-03 18:16:36","junegunn","2015-11-03 18:16:36","c6328affaede9ff2ba903bc85d69ea6290df2a77","15","14","29"
"junegunn","2015-11-03 18:14:38","junegunn","2015-11-03 18:14:38","aaef18295d6625d9445a5c91bf2f64f9b4464f3d","3","5","8"
"junegunn","2015-11-03 18:13:22","junegunn","2015-11-03 18:13:22","14f0d2035e0268f7d702432f25505695af81d7fa","3","3","6"
"junegunn","2015-11-03 14:03:49","junegunn","2015-11-03 14:03:49","64afff6b9adf366e020fa0f9836154585dae8523","3","3","6"
"junegunn","2015-11-03 13:59:57","junegunn","2015-11-03 14:00:34","6bddffbca46e3bfdc0d858c65c8e4444dfa5b4b5","15","16","31"
"junegunn","2015-11-03 13:49:32","junegunn","2015-11-03 13:49:32","81a88693c12507bcc460bd1150af0f48f917670c","77","100","177"
"junegunn","2015-11-03 13:40:45","junegunn","2015-11-03 13:40:45","68541e66b7b4735fc720d5298ffb3d99b115025b","3","4","7"
"junegunn","2015-11-03 13:25:50","junegunn","2015-11-03 13:25:50","672b59363481337eaa8bce9b104d9a2d723a170f","1","2","3"
"junegunn","2015-10-30 15:18:23","junegunn","2015-10-30 15:18:23","5769d3867dcb6a7b79549da7d3269140c1fc3332","0","1","1"
"junegunn","2015-10-26 03:31:43","junegunn","2015-10-26 03:31:43","724ffa3756adb5913ae0ff042d0708c90a80948f","1","8","9"
"junegunn","2015-10-23 08:43:34","junegunn","2015-10-23 08:43:34","5694b5ed30454f26f5741ab43a803b9a726a511d","0","1","1"
"junegunn","2015-10-23 06:07:16","junegunn","2015-10-23 06:07:16","a1184ceb4e1fcf468a7a56052eff53192092b0f4","0","1","1"
"junegunn","2015-10-23 05:56:27","junegunn","2015-10-23 06:04:32","02203c7739f4af80b24c40caf2553fcd616bbbe0","27","93","120"
"junegunn","2015-10-22 16:12:31","junegunn","2015-10-22 16:12:31","4d709e0dd2c1dc677c4ca54dc8c6f8e17875d5fc","1","7","8"
"junegunn","2015-10-12 17:36:11","junegunn","2015-10-12 17:36:11","ae04f56dbdc9cd635f5a3d56082faf2399d91f75","12","12","24"
"junegunn","2015-10-12 17:24:38","junegunn","2015-10-12 17:24:38","f80ff8c9174f1a4bc8ed25dd5dbde8a90dbfe7e5","181","192","373"
"junegunn","2015-10-12 07:02:01","junegunn","2015-10-12 07:02:08","b4ce89bbf58da1cadfda4be2f9f8b1257317f848","1","1","2"
"junegunn","2015-10-11 15:27:30","junegunn","2015-10-11 15:27:30","486b87d8216537497078fd582ef5bd64fc8c5bfb","10","26","36"
"junegunn","2015-10-09 03:41:29","junegunn","2015-10-09 03:42:07","b3010a46241df01a93dd844822762d9f93ca2850","4","9","13"
"junegunn","2015-10-09 03:36:08","junegunn","2015-10-09 03:36:08","7d53051ec891fec3fce1788278b9937b1994efca","0","3","3"
"wilywampa","2015-10-09 01:32:48","wilywampa","2015-10-09 03:28:07","ed893c5f47453f9b27b708b01416c0a49446b97e","0","3","3"
"junegunn","2015-10-09 03:16:47","junegunn","2015-10-09 03:16:47","a4eb3323dafcb290ed68f6a70327bfc3b5e39f29","3","18","21"
"junegunn","2015-10-05 14:28:24","junegunn","2015-10-05 14:28:24","1da065e50e2b1270bec1f62f46daf6e84e9ca991","4","12","16"
"junegunn","2015-10-05 14:19:26","junegunn","2015-10-05 14:19:26","86bc9d506fb29d65d6d666d18422f3337bf52f13","9","7","16"
"junegunn","2015-10-05 10:34:38","junegunn","2015-10-05 10:34:38","eee45a9578042c70353d83267e67b442afa13b4c","61","91","152"
"junegunn","2015-10-05 04:01:09","junegunn","2015-10-05 04:01:09","659f49a09a0e77efb60f4adcb092575c8aa58d87","4","4","8"
"junegunn","2015-10-04 16:10:00","junegunn","2015-10-04 16:48:45","8fa9e85980b8a7f291e5f749c93f11be7972a161","26","25","51"
"junegunn","2015-10-02 09:40:20","junegunn","2015-10-02 09:40:20","92a75c9563600a174e9ee8334853f99ed560492a","28","124","152"
"junegunn","2015-10-02 02:02:19","junegunn","2015-10-02 02:02:19","7c7a30c472463e0115adcf8bc2a792b48c03bf08","4","4","8"
"halostatue","2015-10-01 19:18:10","halostatue","2015-10-01 19:18:10","ea271cd4e2b0cb3f6e8a959f54401941ac6f1d87","4","4","8"
"junegunn","2015-09-30 07:16:18","junegunn","2015-09-30 07:16:18","6a38d07a4cb49d60d4782656fdb861a8ddbf3ecb","0","7","7"
"justinmk","2015-09-30 03:32:48","justinmk","2015-09-30 06:48:12","c4e5ee63bb4f68a80efd7f931b65c766281fbdea","0","7","7"
"junegunn","2015-09-27 07:26:40","junegunn","2015-09-27 07:26:40","862da2c0b1ea2d607f9e626ee3ee8508a583bbc1","16","16","32"
"junegunn","2015-09-27 06:59:04","junegunn","2015-09-27 06:59:04","545370d2b3d8e2a18166f8e4b5def10475769429","6","5","11"
"jebaum","2015-09-26 23:56:52","jebaum","2015-09-26 23:56:52","59220c63a659205de1d2e39066701bb12baf91c5","6","5","11"
"junegunn","2015-09-26 12:04:44","junegunn","2015-09-26 12:04:44","86306dd45a71df4c5651b7895da4b31d49183ed6","2","2","4"
"junegunn","2015-09-24 01:51:05","junegunn","2015-09-24 01:51:05","98d2bfa0db3cd605f05b518338d95d4227dabb75","0","2","2"
"junegunn","2015-09-22 07:36:48","junegunn","2015-09-22 07:36:48","aec48f159b66c0ef3be643741a2cbe99b512aa26","1","0","1"
