"author","author_date","committer","committer_date","sha","additions","deletions","total"
"","2014-03-29 23:31:56","","2014-03-29 23:31:56","8aea15cd0df7d07b2f9f0a39dbf4b303fe432e95","3","255","258"
"","2014-03-29 21:55:32","","2014-03-29 21:55:32","3a833c8a30851a94222158e71f92855ae1ee64e2","12","12","24"
"","2014-03-29 21:39:10","","2014-03-29 21:39:10","19bcc3cc56733f06951ad71bd7006f15da590c83","437","139","576"
"","2014-02-23 07:23:25","","2014-02-23 07:23:25","a369c4ad27005cb57a7219a1e0ba39ab0a534a37","3","3","6"
"","2014-02-22 22:47:57","","2014-02-22 22:47:57","9a3fc7be4d47871497a95dd357e52c9190b2c06d","5","1079","1084"
"","2014-01-10 01:43:05","","2014-01-10 01:43:05","bd6e527a82dfabc79add68bd6731ceb48ff96389","123","1","124"
"","2014-01-10 00:56:15","","2014-01-10 00:56:15","a08ccac974cd431f801952166fdf88437164d528","13","135","148"
"","2014-01-09 23:44:54","","2014-01-09 23:44:54","bb9d9bf401d3696204bbb38535502e3674a1f7fd","9","9","18"
"","2014-01-09 11:08:03","","2014-01-09 11:08:03","a61a723498d311bd788d76273660d819b630fcfe","0","33","33"
"","2014-01-09 11:06:06","","2014-01-09 11:06:06","b98f5adc7accce9bfb175a94048a57b0fa339db3","521","2420","2941"
"","2014-01-07 23:58:34","","2014-01-07 23:58:34","3efd4f8db14892edd112c6aaa7364471c284fa0e","3","16","19"
"","2014-01-07 23:26:45","","2014-01-07 23:26:45","ce8fd00c740162c5c6951adc09245bbe0a9a7871","3","3","6"
"","2014-01-07 23:24:20","","2014-01-07 23:24:20","d2cbc4e1fb44eb8b58b4788958d0679c9989c3d6","9","944","953"
"","2014-01-07 08:32:55","","2014-01-07 08:32:55","0b782b5f2a3b2beb3f11760639b0bf9f9c30bef0","2","4","6"
"","2014-01-07 08:23:22","","2014-01-07 08:23:22","937837da78e3d357d0e8e1c20eac6a28c462ad99","13","15","28"
"","2014-01-07 07:44:12","","2014-01-07 07:44:12","a2110fb7b22aeb0f475fd5f1b0bfffb84f78bc4a","7","38","45"
"","2014-01-07 00:48:20","","2014-01-07 00:48:20","9b7277b5e79e1d56e8e2ffc1019a1af614c917e2","1","1","2"
"","2014-01-06 07:28:23","","2014-01-06 07:28:23","13235c2ce9f66f5a7d028d697b6dbca36292cd44","0","44","44"
"","2014-01-06 06:32:10","","2014-01-06 06:32:10","013d752af8265829608ded01ba0881873fd7eadd","25","42","67"
"","2014-01-06 03:32:46","","2014-01-06 03:32:46","d6989e3abb69927b9d4157b7f2396e2518e5f97c","232","323","555"
"","2014-01-05 10:58:41","","2014-01-05 10:58:41","e756bf099ec08fe47055e835ec4b27e1f74113d9","56","138","194"
"","2014-01-05 02:58:34","","2014-01-05 02:58:34","a2ff76009dbf021cef829a01616223cc02800a67","24","60","84"
"","2014-01-05 00:51:11","","2014-01-05 00:51:11","7f15729b60dc1f3886ff91f4ee32ca3767f54868","0","3093","3093"
